folio,id_persona,expp,expc,provincia,comuna
292910401,2,68,65,23,2301
292910601,1,69,65,23,2301
292910601,2,69,65,23,2301
292910601,3,69,65,23,2301
292910601,4,69,65,23,2301
292910601,5,69,65,23,2301
292910701,1,69,65,23,2301
292910701,2,69,65,23,2301
292910701,3,69,65,23,2301
292910801,1,69,64,23,2301
292910801,2,69,64,23,2301
292910801,3,69,64,23,2301
292910801,4,69,64,23,2301
292910801,5,69,64,23,2301
292920101,1,157,189,131,13125
292920101,2,157,189,131,13125
292920101,3,157,189,131,13125
292920201,1,157,189,131,13125
292920201,2,157,189,131,13125
292920201,3,157,189,131,13125
292920201,4,157,189,131,13125
292920301,1,157,189,131,13125
292920301,2,157,189,131,13125
292920401,1,157,189,131,13125
292920401,2,157,189,131,13125
292920401,3,157,189,131,13125
292920401,4,157,189,131,13125
292920401,5,157,189,131,13125
292920501,1,157,189,131,13125
292920501,2,157,189,131,13125
292920501,3,157,189,131,13125
292920501,4,157,189,131,13125
292920501,5,157,189,131,13125
292920601,1,157,189,131,13125
292920601,2,157,189,131,13125
292920601,3,157,189,131,13125
292920601,4,157,189,131,13125
292920701,1,157,188,131,13125
292920701,2,157,188,131,13125
292920701,3,157,188,131,13125
292920701,4,157,188,131,13125
292920701,5,157,188,131,13125
292920801,1,157,189,131,13125
292920801,2,157,189,131,13125
292920801,3,157,189,131,13125
292920801,4,157,189,131,13125
292921001,1,157,189,131,13125
292921001,2,157,189,131,13125
292921001,3,157,189,131,13125
292921001,4,157,189,131,13125
292940101,1,87,88,21,2101
292940101,2,87,88,21,2101
292940101,3,87,88,21,2101
292940301,1,87,88,21,2101
292940301,2,87,88,21,2101
292940501,1,87,88,21,2101
292940501,2,87,88,21,2101
292950101,1,59,64,73,7301
292950101,2,59,64,73,7301
292950201,1,60,64,73,7301
292950201,2,60,64,73,7301
292950401,1,60,64,73,7301
292950401,2,60,64,73,7301
292950401,3,60,64,73,7301
292950401,4,60,64,73,7301
292950501,1,59,64,73,7301
292950501,2,59,64,73,7301
292950601,1,59,64,73,7301
292950701,1,59,64,73,7301
292950701,2,59,64,73,7301
292950701,3,59,64,73,7301
292950701,4,59,64,73,7301
292950701,5,59,64,73,7301
292980101,1,56,57,61,6114
292980101,2,56,57,61,6114
292980101,3,56,57,61,6114
292980201,1,56,57,61,6114
292980201,2,56,57,61,6114
292980401,1,57,57,61,6114
292980401,2,57,57,61,6114
292980401,3,57,57,61,6114
292980501,1,57,57,61,6114
292980501,2,57,57,61,6114
292980501,3,57,57,61,6114
292980601,1,57,57,61,6114
292980601,2,57,57,61,6114
292980601,3,57,57,61,6114
292980701,1,56,57,61,6114
292980701,2,56,57,61,6114
292980701,3,56,57,61,6114
292980701,4,56,57,61,6114
292980801,1,57,57,61,6114
292980901,1,57,57,61,6114
292981001,1,57,57,61,6114
293070101,1,219,258,131,13101
293070701,1,219,258,131,13101
293100101,1,81,78,71,7102
293100101,2,81,78,71,7102
293100101,3,81,78,71,7102
293100201,1,81,78,71,7102
293100201,2,81,78,71,7102
293100301,1,82,78,71,7102
293100801,1,81,78,71,7102
293100801,2,81,78,71,7102
293100801,3,81,78,71,7102
293110101,1,90,88,61,6101
293110101,2,90,88,61,6101
293110101,3,90,88,61,6101
293110101,4,90,88,61,6101
293110201,1,90,89,61,6101
293110201,2,90,89,61,6101
293110201,3,90,89,61,6101
293110201,4,90,89,61,6101
293110201,5,90,89,61,6101
293110301,1,90,89,61,6101
293110301,2,90,89,61,6101
293110501,1,90,88,61,6101
293110601,1,90,88,61,6101
293150101,1,68,65,82,8201
293150101,2,68,65,82,8201
293150101,3,68,65,82,8201
293150201,1,68,65,82,8201
293150201,2,68,65,82,8201
293150201,3,68,65,82,8201
293150201,4,68,65,82,8201
293150201,5,68,65,82,8201
293150201,6,68,65,82,8201
293150501,1,68,65,82,8201
293150601,1,68,65,82,8201
293150601,2,68,65,82,8201
293150701,1,68,65,82,8201
293150701,2,68,65,82,8201
293150701,3,68,65,82,8201
293150801,1,68,66,82,8201
293150801,2,68,66,82,8201
293150801,3,68,66,82,8201
293170101,1,136,141,103,10301
293170101,2,136,141,103,10301
293170101,3,136,141,103,10301
293170101,4,136,141,103,10301
293170101,5,136,141,103,10301
293170101,6,136,141,103,10301
293170101,7,136,141,103,10301
293170201,1,136,142,103,10301
293170201,2,136,142,103,10301
293170201,3,136,142,103,10301
293170201,4,136,142,103,10301
293170301,1,137,142,103,10301
293170301,2,137,142,103,10301
293170301,3,137,142,103,10301
293170401,1,136,142,103,10301
293170401,2,136,142,103,10301
293171001,1,136,141,103,10301
293171001,2,136,141,103,10301
293171001,3,136,141,103,10301
293171001,4,136,141,103,10301
293200201,1,117,118,71,7101
293200201,2,117,118,71,7101
293200201,3,117,118,71,7101
293200301,1,117,118,71,7101
293200401,1,116,117,71,7101
293200601,1,117,118,71,7101
293200601,2,117,118,71,7101
293200701,1,117,117,71,7101
293200701,2,117,117,71,7101
293200701,3,117,117,71,7101
293220201,1,186,181,131,13103
293220201,2,186,181,131,13103
293220201,3,186,181,131,13103
293220301,1,186,181,131,13103
293220301,2,186,181,131,13103
293220301,3,186,181,131,13103
293220301,4,186,181,131,13103
293220301,5,186,181,131,13103
293220301,6,186,181,131,13103
293220301,7,186,181,131,13103
293220301,8,186,181,131,13103
293220401,1,186,181,131,13103
293220401,2,186,181,131,13103
293220401,3,186,181,131,13103
293220601,1,186,181,131,13103
293220601,2,186,181,131,13103
293220601,3,186,181,131,13103
293220701,1,186,180,131,13103
293220701,2,186,180,131,13103
293220701,3,186,180,131,13103
293220701,4,186,180,131,13103
293220801,1,186,181,131,13103
293220801,2,186,181,131,13103
293220801,3,186,181,131,13103
293230101,1,37,36,141,14101
293230101,2,37,36,141,14101
293230301,1,37,36,141,14101
293230301,2,37,36,141,14101
293230301,3,37,36,141,14101
293230301,4,37,36,141,14101
293230501,1,37,37,141,14101
293230501,2,37,37,141,14101
293230601,1,37,37,141,14101
293230601,2,37,37,141,14101
293230601,3,37,37,141,14101
293230601,4,37,37,141,14101
293230801,1,36,36,141,14101
293230801,2,36,36,141,14101
293280101,1,23,25,61,6112
293280201,1,23,25,61,6112
293280201,2,23,25,61,6112
293280201,3,23,25,61,6112
293280301,1,23,24,61,6112
293280301,2,23,24,61,6112
293280501,1,24,25,61,6112
293280501,2,24,25,61,6112
293280601,1,23,25,61,6112
293280601,2,23,25,61,6112
293280601,3,23,25,61,6112
293280601,4,23,25,61,6112
293280601,5,23,25,61,6112
293280601,6,23,25,61,6112
293280601,7,23,25,61,6112
293280601,8,23,25,61,6112
293280601,9,23,25,61,6112
293280801,1,23,24,61,6112
293280801,2,23,24,61,6112
293280901,1,23,24,61,6112
293290401,1,156,159,81,8101
293290401,2,156,159,81,8101
293290401,3,156,159,81,8101
293290401,4,156,159,81,8101
293290701,1,156,159,81,8101
293320101,1,93,90,41,4102
293320101,2,93,90,41,4102
293320301,1,93,90,41,4102
293320301,2,93,90,41,4102
293320301,3,93,90,41,4102
293320301,4,93,90,41,4102
293320301,5,93,90,41,4102
293320401,1,93,89,41,4102
293320401,2,93,89,41,4102
293320401,3,93,89,41,4102
293320401,4,93,89,41,4102
293320601,1,93,90,41,4102
293320701,1,92,90,41,4102
293320701,2,92,90,41,4102
293320701,3,92,90,41,4102
293320801,1,93,89,41,4102
293320801,2,93,89,41,4102
293320801,3,93,89,41,4102
293320801,4,93,89,41,4102
293330101,1,169,164,131,13103
293330201,1,169,164,131,13103
293330201,2,169,164,131,13103
293330201,3,169,164,131,13103
293330201,4,169,164,131,13103
293330201,5,169,164,131,13103
293330301,1,169,164,131,13103
293330301,2,169,164,131,13103
293330501,1,169,164,131,13103
293330501,2,169,164,131,13103
293330701,1,169,164,131,13103
293330701,2,169,164,131,13103
293330701,3,169,164,131,13103
293330801,1,169,164,131,13103
293330801,2,169,164,131,13103
293330801,3,169,164,131,13103
293330801,4,169,164,131,13103
293330801,5,169,164,131,13103
293340201,1,333,335,131,13114
293340201,2,333,335,131,13114
293340301,1,333,335,131,13114
293340301,2,333,335,131,13114
293340401,1,332,335,131,13114
293340401,2,332,335,131,13114
293360201,1,74,78,11,1101
293360301,2,74,78,11,1101
293360301,3,74,78,11,1101
293360301,4,74,78,11,1101
293360301,5,74,78,11,1101
293360301,6,74,78,11,1101
293360501,1,74,79,11,1101
293360501,2,74,79,11,1101
293360501,3,74,79,11,1101
293360601,1,75,78,11,1101
293360601,2,75,78,11,1101
293360601,3,75,78,11,1101
293360701,1,74,79,11,1101
293360701,2,74,79,11,1101
293360701,3,74,79,11,1101
293360701,4,74,79,11,1101
293420101,1,47,49,33,3302
293420201,1,47,49,33,3302
293420301,1,47,49,33,3302
293420301,2,47,49,33,3302
293420301,3,47,49,33,3302
293420501,1,47,49,33,3302
293420701,1,47,50,33,3302
293420701,2,47,50,33,3302
293420701,3,47,50,33,3302
293420801,1,46,49,33,3302
293420801,2,46,49,33,3302
293420801,3,46,49,33,3302
293420901,1,47,49,33,3302
293420901,2,47,49,33,3302
293420901,3,47,49,33,3302
293421201,1,47,49,33,3302
293421301,1,47,49,33,3302
293421301,2,47,49,33,3302
293421301,3,47,49,33,3302
293421401,1,47,49,33,3302
293421401,2,47,49,33,3302
293470101,1,73,72,56,5601
293470301,1,74,72,56,5601
293470301,2,74,72,56,5601
293470301,3,74,72,56,5601
293470301,4,74,72,56,5601
293470501,1,73,72,56,5601
293470501,2,73,72,56,5601
293470501,3,73,72,56,5601
293470601,1,73,72,56,5601
293470601,2,73,72,56,5601
293470701,1,74,72,56,5601
293470701,2,74,72,56,5601
293470701,3,74,72,56,5601
293520201,1,90,89,51,5101
293520201,2,90,89,51,5101
293520201,3,90,89,51,5101
293520401,1,90,88,51,5101
293520401,2,90,88,51,5101
293520401,3,90,88,51,5101
293520601,1,91,89,51,5101
293520601,2,91,89,51,5101
293520601,3,91,89,51,5101
293520601,4,91,89,51,5101
293520801,1,90,89,51,5101
293520801,2,90,89,51,5101
293520801,3,90,89,51,5101
293530301,1,63,78,91,9109
293530501,1,62,77,91,9109
293530701,1,62,77,91,9109
293530701,2,62,77,91,9109
293530701,3,62,77,91,9109
293530801,1,62,77,91,9109
293530801,2,62,77,91,9109
293530901,1,63,77,91,9109
293531001,1,62,77,91,9109
293531001,2,62,77,91,9109
293660101,1,111,109,53,5304
293660101,2,111,109,53,5304
293660101,3,111,109,53,5304
293660201,1,110,109,53,5304
293660301,1,110,109,53,5304
293660301,2,110,109,53,5304
293660301,3,110,109,53,5304
293660401,1,111,109,53,5304
293660401,2,111,109,53,5304
293660401,3,111,109,53,5304
293660401,4,111,109,53,5304
293660501,1,110,109,53,5304
293660701,1,111,109,53,5304
293660701,2,111,109,53,5304
293680101,1,27,27,33,3301
293680101,2,27,27,33,3301
293680101,3,27,27,33,3301
293680301,1,27,27,33,3301
293680301,2,27,27,33,3301
293680301,3,27,27,33,3301
293680301,4,27,27,33,3301
293680401,1,27,26,33,3301
293680401,2,27,26,33,3301
293680401,3,27,26,33,3301
293680401,4,27,26,33,3301
293680601,1,27,27,33,3301
293680801,1,27,26,33,3301
293680801,2,27,26,33,3301
293680801,3,27,26,33,3301
293680901,1,27,27,33,3301
293680901,2,27,27,33,3301
293681001,1,27,26,33,3301
293681001,2,27,26,33,3301
293681001,3,27,26,33,3301
293681001,4,27,26,33,3301
293681201,1,27,27,33,3301
293681201,2,27,27,33,3301
293710101,1,275,263,131,13119
293710101,2,275,263,131,13119
293710101,3,275,263,131,13119
293710101,4,275,263,131,13119
293710301,1,275,263,131,13119
293710301,2,275,263,131,13119
293710301,3,275,263,131,13119
293710301,4,275,263,131,13119
293710401,1,276,263,131,13119
293710401,2,276,263,131,13119
293710401,3,276,263,131,13119
293710401,4,276,263,131,13119
293710401,5,276,263,131,13119
293710501,1,275,263,131,13119
293710501,2,275,263,131,13119
293710701,1,276,263,131,13119
293710701,2,276,263,131,13119
293710701,3,276,263,131,13119
293710801,1,275,263,131,13119
293710801,2,275,263,131,13119
293710801,3,275,263,131,13119
293710801,4,275,263,131,13119
293750101,1,71,71,61,6101
293750101,2,71,71,61,6101
293750101,3,71,71,61,6101
293750301,1,72,70,61,6101
293750401,1,72,70,61,6101
293750401,2,72,70,61,6101
293750501,1,72,71,61,6101
293750501,2,72,71,61,6101
293750501,3,72,71,61,6101
293750501,4,72,71,61,6101
293750501,5,72,71,61,6101
293750601,1,71,70,61,6101
293750601,2,71,70,61,6101
293750601,3,71,70,61,6101
293750601,4,71,70,61,6101
293750601,5,71,70,61,6101
293750701,1,71,70,61,6101
293750701,2,71,70,61,6101
293750701,3,71,70,61,6101
293750801,1,72,70,61,6101
293750801,2,72,70,61,6101
293750801,3,72,70,61,6101
293750801,4,72,70,61,6101
293750801,5,72,70,61,6101
293750801,6,72,70,61,6101
293750801,7,72,70,61,6101
293790101,1,253,296,131,13108
293790101,2,253,296,131,13108
293790201,1,253,296,131,13108
293790201,2,253,296,131,13108
293790201,3,253,296,131,13108
293790301,1,253,296,131,13108
293790301,2,253,296,131,13108
293790301,3,253,296,131,13108
293790301,4,253,296,131,13108
293790601,1,253,296,131,13108
293790601,2,253,296,131,13108
293790601,3,253,296,131,13108
293790701,1,253,296,131,13108
293790801,1,253,296,131,13108
293790801,2,253,296,131,13108
293820101,1,52,49,91,9116
293820101,2,52,49,91,9116
293820101,4,52,49,91,9116
293820101,5,52,49,91,9116
293820101,6,52,49,91,9116
293820101,7,52,49,91,9116
293820201,1,52,49,91,9116
293820301,1,52,49,91,9116
293820301,2,52,49,91,9116
293820401,1,52,49,91,9116
293820401,2,52,49,91,9116
293820501,1,52,49,91,9116
293820501,2,52,49,91,9116
293820501,3,52,49,91,9116
293820501,4,52,49,91,9116
293820601,1,52,49,91,9116
293820701,1,52,49,91,9116
293820701,2,52,49,91,9116
293820701,3,52,49,91,9116
293850101,1,48,48,21,2101
293850101,2,48,48,21,2101
293850201,1,48,48,21,2101
293850201,2,48,48,21,2101
293850201,3,48,48,21,2101
293850201,4,48,48,21,2101
293850301,1,48,49,21,2101
293850301,2,48,49,21,2101
293850301,3,48,49,21,2101
293850301,4,48,49,21,2101
293850301,5,48,49,21,2101
293850401,1,48,49,21,2101
293850401,2,48,49,21,2101
293850401,3,48,49,21,2101
293850501,1,48,49,21,2101
293850501,2,48,49,21,2101
293850501,3,48,49,21,2101
293850501,4,48,49,21,2101
293850601,1,48,49,21,2101
293850601,2,48,49,21,2101
293850601,3,48,49,21,2101
293850601,4,48,49,21,2101
293850601,5,48,49,21,2101
293850601,6,48,49,21,2101
293850701,1,48,49,21,2101
293860201,1,93,119,102,10208
293860201,2,93,119,102,10208
293860201,3,93,119,102,10208
293860201,4,93,119,102,10208
293860201,5,93,119,102,10208
293860401,1,93,119,102,10208
293860501,1,93,120,102,10208
293860501,2,93,120,102,10208
293860501,3,93,120,102,10208
293860501,4,93,120,102,10208
293860501,5,93,120,102,10208
293860701,1,92,119,102,10208
293860701,2,92,119,102,10208
293860701,3,92,119,102,10208
293860801,1,92,119,102,10208
293860801,2,92,119,102,10208
293860901,1,92,120,102,10208
293860901,2,92,120,102,10208
293870201,1,56,55,22,2201
293870201,2,56,55,22,2201
293870401,1,56,55,22,2201
293870401,2,56,55,22,2201
293870401,3,56,55,22,2201
293870401,4,56,55,22,2201
293870501,1,56,55,22,2201
293870601,1,56,55,22,2201
293870601,2,56,55,22,2201
293870601,3,56,55,22,2201
293870601,4,56,55,22,2201
293870701,1,56,55,22,2201
293870701,2,56,55,22,2201
293870701,3,56,55,22,2201
293870801,1,56,55,22,2201
293890201,1,221,196,55,5502
293890201,2,221,196,55,5502
293890301,1,221,195,55,5502
293890301,2,221,195,55,5502
293890301,3,221,195,55,5502
293890301,4,221,195,55,5502
293890401,1,220,196,55,5502
293890401,2,220,196,55,5502
293890501,1,221,195,55,5502
293890501,2,221,195,55,5502
293890501,3,221,195,55,5502
293890501,4,221,195,55,5502
293890601,1,221,196,55,5502
293890601,2,221,196,55,5502
293890601,3,221,196,55,5502
293890601,4,221,196,55,5502
293890701,1,221,195,55,5502
293890701,2,221,195,55,5502
293890701,3,221,195,55,5502
293890701,4,221,195,55,5502
293890801,1,221,195,55,5502
293890801,2,221,195,55,5502
293890801,3,221,195,55,5502
293890801,4,221,195,55,5502
293910101,1,100,99,81,8110
293910101,2,100,99,81,8110
293910101,3,100,99,81,8110
293910201,1,100,100,81,8110
293910201,2,100,100,81,8110
293910201,3,100,100,81,8110
293910201,4,100,100,81,8110
293910301,1,99,99,81,8110
293910401,1,99,100,81,8110
293910501,1,100,100,81,8110
293910501,2,100,100,81,8110
293910501,3,100,100,81,8110
293910501,4,100,100,81,8110
293910601,1,99,100,81,8110
293910601,2,99,100,81,8110
293910601,3,99,100,81,8110
293910601,4,99,100,81,8110
293910701,1,100,100,81,8110
293910701,2,100,100,81,8110
293910801,1,99,100,81,8110
293910801,2,99,100,81,8110
293960301,1,25,25,121,12101
293960301,2,25,25,121,12101
293960301,3,25,25,121,12101
293960301,4,25,25,121,12101
293960301,5,25,25,121,12101
293960301,6,25,25,121,12101
293960501,1,26,25,121,12101
293960601,1,26,26,121,12101
293960601,2,26,26,121,12101
293960601,3,26,26,121,12101
293960601,4,26,26,121,12101
293960801,1,26,25,121,12101
293960801,2,26,25,121,12101
293960901,1,26,26,121,12101
293960901,2,26,26,121,12101
293960901,3,26,26,121,12101
293961001,1,25,26,121,12101
293961101,1,25,25,121,12101
293961101,2,25,25,121,12101
293980101,1,138,145,74,7401
293980101,2,138,145,74,7401
293980101,3,138,145,74,7401
293980101,4,138,145,74,7401
293980101,5,138,145,74,7401
293980101,6,138,145,74,7401
293980101,7,138,145,74,7401
293980101,8,138,145,74,7401
293980601,1,137,145,74,7401
293980601,2,137,145,74,7401
293980601,3,137,145,74,7401
293980601,4,137,145,74,7401
293980601,5,137,145,74,7401
293980601,6,137,145,74,7401
293980701,1,138,146,74,7401
293980701,2,138,146,74,7401
293980801,1,138,146,74,7401
293980802,1,137,146,74,7401
293980802,2,137,146,74,7401
293980802,3,137,146,74,7401
293981001,1,137,145,74,7401
293981001,2,137,145,74,7401
293981001,3,137,145,74,7401
294010101,1,52,57,91,9101
294010101,2,52,57,91,9101
294010101,3,52,57,91,9101
294010301,1,51,56,91,9101
294010301,2,51,56,91,9101
294010301,3,51,56,91,9101
294010401,1,51,56,91,9101
294010401,2,51,56,91,9101
294010501,1,52,56,91,9101
294010501,2,52,56,91,9101
294010701,1,52,57,91,9101
294010801,1,51,57,91,9101
294030101,1,166,158,131,13119
294030101,2,166,158,131,13119
294030101,3,166,158,131,13119
294030201,1,167,159,131,13119
294030201,2,167,159,131,13119
294030201,3,167,159,131,13119
294030301,1,166,158,131,13119
294030301,2,166,158,131,13119
294030301,3,166,158,131,13119
294030301,4,166,158,131,13119
294030401,1,166,159,131,13119
294030601,1,166,159,131,13119
294030601,2,166,159,131,13119
294030701,1,166,158,131,13119
294030801,1,167,159,131,13119
294030801,2,167,159,131,13119
294030801,3,167,159,131,13119
294030801,4,167,159,131,13119
294070101,1,87,89,71,7101
294070101,2,87,89,71,7101
294070101,3,87,89,71,7101
294070101,4,87,89,71,7101
294070101,5,87,89,71,7101
294070201,1,87,88,71,7101
294070201,2,87,88,71,7101
294070201,3,87,88,71,7101
294070401,1,88,89,71,7101
294070401,2,88,89,71,7101
294070501,1,88,88,71,7101
294070501,2,88,88,71,7101
294070601,1,88,89,71,7101
294070601,2,88,89,71,7101
294070601,3,88,89,71,7101
294070601,4,88,89,71,7101
294070701,1,88,89,71,7101
294070701,2,88,89,71,7101
294070801,1,88,89,71,7101
294070801,2,88,89,71,7101
294070801,3,88,89,71,7101
294070801,4,88,89,71,7101
294100101,1,195,194,132,13201
294100101,2,195,194,132,13201
294100101,3,195,194,132,13201
294100101,4,195,194,132,13201
294100101,5,195,194,132,13201
294100201,1,196,194,132,13201
294100201,2,196,194,132,13201
294100201,3,196,194,132,13201
294100201,4,196,194,132,13201
294100201,5,196,194,132,13201
294100201,6,196,194,132,13201
294100401,1,196,193,132,13201
294100401,2,196,193,132,13201
294100401,3,196,193,132,13201
294100401,4,196,193,132,13201
294100401,5,196,193,132,13201
294100501,1,195,194,132,13201
294100501,2,195,194,132,13201
294100701,1,196,194,132,13201
294100701,2,196,194,132,13201
294100801,1,195,193,132,13201
294100801,2,195,193,132,13201
294160101,1,46,51,91,9101
294160101,2,46,51,91,9101
294160101,3,46,51,91,9101
294160101,4,46,51,91,9101
294160201,1,46,51,91,9101
294160201,2,46,51,91,9101
294160201,3,46,51,91,9101
294160301,1,46,51,91,9101
294160301,2,46,51,91,9101
294160301,3,46,51,91,9101
294160401,1,46,51,91,9101
294160401,2,46,51,91,9101
294160501,1,45,51,91,9101
294160501,2,45,51,91,9101
294160501,3,45,51,91,9101
294160501,4,45,51,91,9101
294160701,1,46,51,91,9101
294160701,2,46,51,91,9101
294160701,3,46,51,91,9101
294160701,4,46,51,91,9101
294160801,1,46,51,91,9101
294160801,2,46,51,91,9101
294160801,3,46,51,91,9101
294210101,1,30,31,32,3201
294210101,2,30,31,32,3201
294210101,3,30,31,32,3201
294210101,4,30,31,32,3201
294210201,1,31,31,32,3201
294210201,2,31,31,32,3201
294210201,3,31,31,32,3201
294210401,1,30,32,32,3201
294210401,2,30,32,32,3201
294210401,3,30,32,32,3201
294210501,1,30,32,32,3201
294210501,2,30,32,32,3201
294210501,3,30,32,32,3201
294210601,1,30,31,32,3201
294210601,2,30,31,32,3201
294210701,1,30,31,32,3201
294210901,1,30,31,32,3201
